"genre","year","month","count"
"TV Thrillers","2020","1","24"
"TV Thrillers","2020","2","19"
"TV Thrillers","2020","3","20"
"TV Thrillers","2020","4","17"
"TV Thrillers","2020","5","33"
"TV Thrillers","2020","6","20"
"TV Thrillers","2020","7","40"
"TV Thrillers","2020","8","18"
"TV Thrillers","2020","9","24"
"TV Thrillers","2020","10","34"
"TV Thrillers","2020","11","24"
"TV Thrillers","2020","12","30"
"TV Thrillers","2021","1","21"
"TV Thrillers","2021","2","29"
"TV Thrillers","2021","3","28"
"TV Thrillers","2021","4","30"
"TV Thrillers","2021","5","19"
"TV Thrillers","2021","6","17"
"TV Thrillers","2021","7","37"
"TV Thrillers","2021","8","34"
"TV Thrillers","2021","9","25"
"TV Thrillers","2021","10","29"
"TV Thrillers","2021","11","30"
"TV Thrillers","2021","12","31"
"TV Thrillers","2022","1","22"
"TV Thrillers","2022","2","29"
"TV Thrillers","2022","3","32"
"TV Thrillers","2022","4","33"
"TV Thrillers","2022","5","37"
"TV Thrillers","2022","6","26"
"TV Thrillers","2022","7","35"
"TV Thrillers","2022","8","36"
"TV Thrillers","2022","9","22"
"TV Thrillers","2022","10","28"
"TV Thrillers","2022","11","29"
"TV Thrillers","2022","12","24"
"TV Thrillers","2023","1","41"
"TV Thrillers","2023","2","25"
"TV Thrillers","2023","3","35"
"TV Thrillers","2023","4","43"
"TV Thrillers","2023","5","34"
"TV Thrillers","2023","6","36"
"TV Thrillers","2023","7","24"
"TV Thrillers","2023","8","42"
"TV Thrillers","2023","9","38"
"TV Thrillers","2023","10","32"
"TV Thrillers","2023","11","35"
"TV Thrillers","2023","12","35"
"TV Thrillers","2024","1","45"
"TV Thrillers","2024","2","36"
"TV Thrillers","2024","3","43"
"TV Thrillers","2024","4","31"
"TV Thrillers","2024","5","47"
"TV Thrillers","2024","6","30"
"TV Thrillers","2024","7","53"
"TV Thrillers","2024","8","47"
"TV Thrillers","2024","9","48"
"TV Thrillers","2024","10","41"
"TV Thrillers","2024","11","49"
"TV Thrillers","2024","12","63"
"TV Thrillers","2025","1","70"
"TV Thrillers","2025","2","66"
"Teen TV Shows","1970","2","1"
"Teen TV Shows","1970","3","0"
"Teen TV Shows","1970","4","0"
"Teen TV Shows","1970","5","0"
"Teen TV Shows","1970","6","0"
"Teen TV Shows","1970","7","0"
"Teen TV Shows","1970","8","0"
"Teen TV Shows","1970","9","0"
"Teen TV Shows","1970","10","0"
"Teen TV Shows","1970","11","0"
"Teen TV Shows","1970","12","0"
"Teen TV Shows","1971","1","0"
"Teen TV Shows","1971","2","1"
"Teen TV Shows","1971","3","0"
"Teen TV Shows","1971","4","0"
"Teen TV Shows","1971","5","1"
"Teen TV Shows","1971","6","0"
"Teen TV Shows","1971","7","2"
"Teen TV Shows","1971","8","0"
"Teen TV Shows","1971","9","0"
"Teen TV Shows","1971","10","0"
"Teen TV Shows","1971","11","0"
"Teen TV Shows","1971","12","1"
"Teen TV Shows","1972","1","1"
"Teen TV Shows","1972","2","0"
"Teen TV Shows","1972","3","1"
"Teen TV Shows","1972","4","1"
"Teen TV Shows","1972","5","1"
"Teen TV Shows","1972","6","0"
"Teen TV Shows","1972","7","1"
"Teen TV Shows","1972","8","0"
"Teen TV Shows","1972","9","2"
"Teen TV Shows","1972","10","0"
"Teen TV Shows","1972","11","2"
"Teen TV Shows","1972","12","1"
"Teen TV Shows","1973","1","2"
"Teen TV Shows","1973","2","0"
"Teen TV Shows","1973","3","1"
"Teen TV Shows","1973","4","2"
"Teen TV Shows","1973","5","1"
"Teen TV Shows","1973","6","1"
"Teen TV Shows","1973","7","3"
"Teen TV Shows","1973","8","2"
"Teen TV Shows","1973","9","2"
"Teen TV Shows","1973","10","1"
"Teen TV Shows","1973","11","1"
"Teen TV Shows","1973","12","0"
"Teen TV Shows","1974","1","0"
"Teen TV Shows","1974","2","0"
"Teen TV Shows","1974","3","1"
"Teen TV Shows","1974","4","1"
"Teen TV Shows","1974","5","0"
"Teen TV Shows","1974","6","1"
"Teen TV Shows","1974","7","1"
"Teen TV Shows","1974","8","2"
"Teen TV Shows","1974","9","1"
"Teen TV Shows","1974","10","1"
"Teen TV Shows","1974","11","0"
"Teen TV Shows","1974","12","1"
"Teen TV Shows","1975","1","0"
"Teen TV Shows","1975","2","0"
"Teen TV Shows","1975","3","2"
"Teen TV Shows","1975","4","2"
"Teen TV Shows","1975","5","1"
"Teen TV Shows","1975","6","0"
"Teen TV Shows","1975","7","1"
"Teen TV Shows","1975","8","1"
"Teen TV Shows","1975","9","2"
"Teen TV Shows","1975","10","2"
"Teen TV Shows","1975","11","0"
"Teen TV Shows","1975","12","0"
"Teen TV Shows","1976","1","0"
"Teen TV Shows","1976","2","0"
"Teen TV Shows","1976","3","0"
"Teen TV Shows","1976","4","1"
"Teen TV Shows","1976","5","0"
"Teen TV Shows","1976","6","2"
"Teen TV Shows","1976","7","2"
"Teen TV Shows","1976","8","1"
"Teen TV Shows","1976","9","2"
"Teen TV Shows","1976","10","2"
"Teen TV Shows","1976","11","0"
"Teen TV Shows","1976","12","1"
"Teen TV Shows","1977","1","2"
"Teen TV Shows","1977","2","4"
"Teen TV Shows","1977","3","1"
"Teen TV Shows","1977","4","3"
"Teen TV Shows","1977","5","2"
"Teen TV Shows","1977","6","3"
"Teen TV Shows","1977","7","1"
"Teen TV Shows","1977","8","1"
"Teen TV Shows","1977","9","1"
"Teen TV Shows","1977","10","3"
"Teen TV Shows","1977","11","2"
"Teen TV Shows","1977","12","4"
"Teen TV Shows","1978","1","0"
"Teen TV Shows","1978","2","3"
"Teen TV Shows","1978","3","0"
"Teen TV Shows","1978","4","1"
"Teen TV Shows","1978","5","4"
"Teen TV Shows","1978","6","0"
"Teen TV Shows","1978","7","2"
"Teen TV Shows","1978","8","2"
"Teen TV Shows","1978","9","3"
"Teen TV Shows","1978","10","3"
"Teen TV Shows","1978","11","1"
"Teen TV Shows","1978","12","2"
"Teen TV Shows","1979","1","2"
"Teen TV Shows","1979","2","5"
"Teen TV Shows","1979","3","2"
"Teen TV Shows","1979","4","2"
"Teen TV Shows","1979","5","3"
"Teen TV Shows","1979","6","0"
"Teen TV Shows","1979","7","2"
"Teen TV Shows","1979","8","1"
"Teen TV Shows","1979","9","2"
"Teen TV Shows","1979","10","5"
"Teen TV Shows","1979","11","2"
"Teen TV Shows","1979","12","6"
"Teen TV Shows","1980","1","2"
"Teen TV Shows","1980","2","2"
"Teen TV Shows","1980","3","2"
"Teen TV Shows","1980","4","4"
"Teen TV Shows","1980","5","5"
"Teen TV Shows","1980","6","0"
"Teen TV Shows","1980","7","0"
"Teen TV Shows","1980","8","2"
"Teen TV Shows","1980","9","0"
"Teen TV Shows","1980","10","5"
"Teen TV Shows","1980","11","2"
"Teen TV Shows","1980","12","3"
"Teen TV Shows","1981","1","6"
"Teen TV Shows","1981","2","3"
"Teen TV Shows","1981","3","3"
"Teen TV Shows","1981","4","6"
"Teen TV Shows","1981","5","2"
"Teen TV Shows","1981","6","1"
"Teen TV Shows","1981","7","6"
"Teen TV Shows","1981","8","3"
"Teen TV Shows","1981","9","3"
"Teen TV Shows","1981","10","3"
"Teen TV Shows","1981","11","3"
"Teen TV Shows","1981","12","2"
"Teen TV Shows","1982","1","2"
"Teen TV Shows","1982","2","3"
"Teen TV Shows","1982","3","5"
"Teen TV Shows","1982","4","5"
"Teen TV Shows","1982","5","5"
"Teen TV Shows","1982","6","3"
"Teen TV Shows","1982","7","4"
"Teen TV Shows","1982","8","5"
"Teen TV Shows","1982","9","3"
"Teen TV Shows","1982","10","5"
"Teen TV Shows","1982","11","2"
"Teen TV Shows","1982","12","2"
"Teen TV Shows","1983","1","4"
"Teen TV Shows","1983","2","2"
"Teen TV Shows","1983","3","5"
"Teen TV Shows","1983","4","2"
"Teen TV Shows","1983","5","6"
"Teen TV Shows","1983","6","5"
"Teen TV Shows","1983","7","2"
"Teen TV Shows","1983","8","5"
"Teen TV Shows","1983","9","3"
"Teen TV Shows","1983","10","2"
"Teen TV Shows","1983","11","4"
"Teen TV Shows","1983","12","2"
"Teen TV Shows","1984","1","3"
"Teen TV Shows","1984","2","3"
"Teen TV Shows","1984","3","5"
"Teen TV Shows","1984","4","2"
"Teen TV Shows","1984","5","3"
"Teen TV Shows","1984","6","3"
"Teen TV Shows","1984","7","2"
"Teen TV Shows","1984","8","11"
"Teen TV Shows","1984","9","7"
"Teen TV Shows","1984","10","6"
"Teen TV Shows","1984","11","7"
"Teen TV Shows","1984","12","8"
"Teen TV Shows","1985","1","3"
"Teen TV Shows","1985","2","3"
"Teen TV Shows","1985","3","0"
"Teen TV Shows","1985","4","4"
"Teen TV Shows","1985","5","2"
"Teen TV Shows","1985","6","3"
"Teen TV Shows","1985","7","5"
"Teen TV Shows","1985","8","5"
"Teen TV Shows","1985","9","2"
"Teen TV Shows","1985","10","7"
"Teen TV Shows","1985","11","2"
"Teen TV Shows","1985","12","2"
"Teen TV Shows","1986","1","2"
"Teen TV Shows","1986","2","6"
"Teen TV Shows","1986","3","5"
"Teen TV Shows","1986","4","8"
"Teen TV Shows","1986","5","1"
"Teen TV Shows","1986","6","3"
"Teen TV Shows","1986","7","7"
"Teen TV Shows","1986","8","3"
"Teen TV Shows","1986","9","2"
"Teen TV Shows","1986","10","6"
"Teen TV Shows","1986","11","7"
"Teen TV Shows","1986","12","4"
"Teen TV Shows","1987","1","1"
"Teen TV Shows","1987","2","4"
"Teen TV Shows","1987","3","6"
"Teen TV Shows","1987","4","3"
"Teen TV Shows","1987","5","4"
"Teen TV Shows","1987","6","4"
"Teen TV Shows","1987","7","7"
"Teen TV Shows","1987","8","4"
"Teen TV Shows","1987","9","6"
"Teen TV Shows","1987","10","5"
"Teen TV Shows","1987","11","7"
"Teen TV Shows","1987","12","3"
"Teen TV Shows","1988","1","7"
"Teen TV Shows","1988","2","2"
"Teen TV Shows","1988","3","8"
"Teen TV Shows","1988","4","8"
"Teen TV Shows","1988","5","9"
"Teen TV Shows","1988","6","5"
"Teen TV Shows","1988","7","3"
"Teen TV Shows","1988","8","7"
"Teen TV Shows","1988","9","6"
"Teen TV Shows","1988","10","5"
"Teen TV Shows","1988","11","11"
"Teen TV Shows","1988","12","4"
"Teen TV Shows","1989","1","2"
"Teen TV Shows","1989","2","2"
"Teen TV Shows","1989","3","4"
"Teen TV Shows","1989","4","5"
"Teen TV Shows","1989","5","7"
"Teen TV Shows","1989","6","6"
"Teen TV Shows","1989","7","5"
"Teen TV Shows","1989","8","8"
"Teen TV Shows","1989","9","6"
"Teen TV Shows","1989","10","4"
"Teen TV Shows","1989","11","4"
"Teen TV Shows","1989","12","6"
"Teen TV Shows","1990","1","7"
"Teen TV Shows","1990","2","7"
"Teen TV Shows","1990","3","5"
"Teen TV Shows","1990","4","4"
"Teen TV Shows","1990","5","3"
"Teen TV Shows","1990","6","7"
"Teen TV Shows","1990","7","0"
"Teen TV Shows","1990","8","1"
"Teen TV Shows","1990","9","4"
"Teen TV Shows","1990","10","3"
"Teen TV Shows","1990","11","9"
"Teen TV Shows","1990","12","6"
"Teen TV Shows","1991","1","1"
"Teen TV Shows","1991","2","2"
"Teen TV Shows","1991","3","2"
"Teen TV Shows","1991","4","5"
"Teen TV Shows","1991","5","6"
"Teen TV Shows","1991","6","13"
"Teen TV Shows","1991","7","10"
"Teen TV Shows","1991","8","8"
"Teen TV Shows","1991","9","4"
"Teen TV Shows","1991","10","4"
"Teen TV Shows","1991","11","5"
"Teen TV Shows","1991","12","9"
"Teen TV Shows","1992","1","3"
"Teen TV Shows","1992","2","5"
"Teen TV Shows","1992","3","4"
"Teen TV Shows","1992","4","5"
"Teen TV Shows","1992","5","9"
"Teen TV Shows","1992","6","7"
"Teen TV Shows","1992","7","3"
"Teen TV Shows","1992","8","8"
"Teen TV Shows","1992","9","5"
"Teen TV Shows","1992","10","6"
"Teen TV Shows","1992","11","5"
"Teen TV Shows","1992","12","5"
"Teen TV Shows","1993","1","4"
"Teen TV Shows","1993","2","5"
"Teen TV Shows","1993","3","7"
"Teen TV Shows","1993","4","4"
"Teen TV Shows","1993","5","5"
"Teen TV Shows","1993","6","2"
"Teen TV Shows","1993","7","3"
"Teen TV Shows","1993","8","4"
"Teen TV Shows","1993","9","7"
"Teen TV Shows","1993","10","3"
"Teen TV Shows","1993","11","4"
"Teen TV Shows","1993","12","7"
"Teen TV Shows","1994","1","8"
"Teen TV Shows","1994","2","6"
"Teen TV Shows","1994","3","9"
"Teen TV Shows","1994","4","5"
"Teen TV Shows","1994","5","6"
"Teen TV Shows","1994","6","12"
"Teen TV Shows","1994","7","4"
"Teen TV Shows","1994","8","11"
"Teen TV Shows","1994","9","5"
"Teen TV Shows","1994","10","2"
"Teen TV Shows","1994","11","5"
"Teen TV Shows","1994","12","5"
"Teen TV Shows","1995","1","6"
"Teen TV Shows","1995","2","3"
"Teen TV Shows","1995","3","10"
"Teen TV Shows","1995","4","8"
"Teen TV Shows","1995","5","6"
"Teen TV Shows","1995","6","7"
"Teen TV Shows","1995","7","3"
"Teen TV Shows","1995","8","6"
"Teen TV Shows","1995","9","3"
"Teen TV Shows","1995","10","10"
"Teen TV Shows","1995","11","10"
"Teen TV Shows","1995","12","3"
"Teen TV Shows","1996","1","7"
"Teen TV Shows","1996","2","8"
"Teen TV Shows","1996","3","6"
"Teen TV Shows","1996","4","5"
"Teen TV Shows","1996","5","11"
"Teen TV Shows","1996","6","6"
"Teen TV Shows","1996","7","3"
"Teen TV Shows","1996","8","9"
"Teen TV Shows","1996","9","11"
"Teen TV Shows","1996","10","15"
"Teen TV Shows","1996","11","7"
"Teen TV Shows","1996","12","7"
"Teen TV Shows","1997","1","7"
"Teen TV Shows","1997","2","11"
"Teen TV Shows","1997","3","14"
"Teen TV Shows","1997","4","10"
"Teen TV Shows","1997","5","8"
"Teen TV Shows","1997","6","9"
"Teen TV Shows","1997","7","7"
"Teen TV Shows","1997","8","13"
"Teen TV Shows","1997","9","11"
"Teen TV Shows","1997","10","12"
"Teen TV Shows","1997","11","6"
"Teen TV Shows","1997","12","15"
"Teen TV Shows","1998","1","7"
"Teen TV Shows","1998","2","8"
"Teen TV Shows","1998","3","5"
"Teen TV Shows","1998","4","6"
"Teen TV Shows","1998","5","9"
"Teen TV Shows","1998","6","4"
"Teen TV Shows","1998","7","10"
"Teen TV Shows","1998","8","13"
"Teen TV Shows","1998","9","15"
"Teen TV Shows","1998","10","9"
"Teen TV Shows","1998","11","10"
"Teen TV Shows","1998","12","6"
"Teen TV Shows","1999","1","12"
"Teen TV Shows","1999","2","8"
"Teen TV Shows","1999","3","5"
"Teen TV Shows","1999","4","7"
"Teen TV Shows","1999","5","8"
"Teen TV Shows","1999","6","10"
"Teen TV Shows","1999","7","8"
"Teen TV Shows","1999","8","10"
"Teen TV Shows","1999","9","6"
"Teen TV Shows","1999","10","11"
"Teen TV Shows","1999","11","11"
"Teen TV Shows","1999","12","8"
"Teen TV Shows","2000","1","7"
"Teen TV Shows","2000","2","7"
"Teen TV Shows","2000","3","16"
"Teen TV Shows","2000","4","3"
"Teen TV Shows","2000","5","12"
"Teen TV Shows","2000","6","15"
"Teen TV Shows","2000","7","9"
"Teen TV Shows","2000","8","6"
"Teen TV Shows","2000","9","11"
"Teen TV Shows","2000","10","5"
"Teen TV Shows","2000","11","5"
"Teen TV Shows","2000","12","9"
"Teen TV Shows","2001","1","14"
"Teen TV Shows","2001","2","15"
"Teen TV Shows","2001","3","13"
"Teen TV Shows","2001","4","12"
"Teen TV Shows","2001","5","2"
"Teen TV Shows","2001","6","4"
"Teen TV Shows","2001","7","12"
"Teen TV Shows","2001","8","12"
"Teen TV Shows","2001","9","4"
"Teen TV Shows","2001","10","11"
"Teen TV Shows","2001","11","12"
"Teen TV Shows","2001","12","14"
"Teen TV Shows","2002","1","12"
"Teen TV Shows","2002","2","7"
"Teen TV Shows","2002","3","16"
"Teen TV Shows","2002","4","2"
"Teen TV Shows","2002","5","6"
"Teen TV Shows","2002","6","9"
"Teen TV Shows","2002","7","16"
"Teen TV Shows","2002","8","10"
"Teen TV Shows","2002","9","9"
"Teen TV Shows","2002","10","19"
"Teen TV Shows","2002","11","13"
"Teen TV Shows","2002","12","11"
"Teen TV Shows","2003","1","16"
"Teen TV Shows","2003","2","16"
"Teen TV Shows","2003","3","10"
"Teen TV Shows","2003","4","12"
"Teen TV Shows","2003","5","10"
"Teen TV Shows","2003","6","13"
"Teen TV Shows","2003","7","13"
"Teen TV Shows","2003","8","15"
"Teen TV Shows","2003","9","13"
"Teen TV Shows","2003","10","8"
"Teen TV Shows","2003","11","7"
"Teen TV Shows","2003","12","7"
"Teen TV Shows","2004","1","12"
"Teen TV Shows","2004","2","12"
"Teen TV Shows","2004","3","9"
"Teen TV Shows","2004","4","11"
"Teen TV Shows","2004","5","12"
"Teen TV Shows","2004","6","15"
"Teen TV Shows","2004","7","17"
"Teen TV Shows","2004","8","14"
"Teen TV Shows","2004","9","13"
"Teen TV Shows","2004","10","11"
"Teen TV Shows","2004","11","7"
"Teen TV Shows","2004","12","19"
"Teen TV Shows","2005","1","10"
"Teen TV Shows","2005","2","11"
"Teen TV Shows","2005","3","10"
"Teen TV Shows","2005","4","10"
"Teen TV Shows","2005","5","11"
"Teen TV Shows","2005","6","9"
"Teen TV Shows","2005","7","15"
"Teen TV Shows","2005","8","8"
"Teen TV Shows","2005","9","22"
"Teen TV Shows","2005","10","18"
"Teen TV Shows","2005","11","13"
"Teen TV Shows","2005","12","12"
"Teen TV Shows","2006","1","17"
"Teen TV Shows","2006","2","12"
"Teen TV Shows","2006","3","15"
"Teen TV Shows","2006","4","5"
"Teen TV Shows","2006","5","13"
"Teen TV Shows","2006","6","13"
"Teen TV Shows","2006","7","16"
"Teen TV Shows","2006","8","17"
"Teen TV Shows","2006","9","9"
"Teen TV Shows","2006","10","11"
"Teen TV Shows","2006","11","7"
"Teen TV Shows","2006","12","11"
"Teen TV Shows","2007","1","13"
"Teen TV Shows","2007","2","14"
"Teen TV Shows","2007","3","10"
"Teen TV Shows","2007","4","19"
"Teen TV Shows","2007","5","13"
"Teen TV Shows","2007","6","15"
"Teen TV Shows","2007","7","12"
"Teen TV Shows","2007","8","20"
"Teen TV Shows","2007","9","17"
"Teen TV Shows","2007","10","15"
"Teen TV Shows","2007","11","13"
"Teen TV Shows","2007","12","14"
"Teen TV Shows","2008","1","12"
"Teen TV Shows","2008","2","20"
"Teen TV Shows","2008","3","11"
"Teen TV Shows","2008","4","18"
"Teen TV Shows","2008","5","15"
"Teen TV Shows","2008","6","8"
"Teen TV Shows","2008","7","13"
"Teen TV Shows","2008","8","12"
"Teen TV Shows","2008","9","14"
"Teen TV Shows","2008","10","13"
"Teen TV Shows","2008","11","18"
"Teen TV Shows","2008","12","23"
"Teen TV Shows","2009","1","18"
"Teen TV Shows","2009","2","16"
"Teen TV Shows","2009","3","15"
"Teen TV Shows","2009","4","10"
"Teen TV Shows","2009","5","19"
"Teen TV Shows","2009","6","20"
"Teen TV Shows","2009","7","15"
"Teen TV Shows","2009","8","12"
"Teen TV Shows","2009","9","18"
"Teen TV Shows","2009","10","14"
"Teen TV Shows","2009","11","14"
"Teen TV Shows","2009","12","20"
"Teen TV Shows","2010","1","14"
"Teen TV Shows","2010","2","14"
"Teen TV Shows","2010","3","14"
"Teen TV Shows","2010","4","14"
"Teen TV Shows","2010","5","17"
"Teen TV Shows","2010","6","11"
"Teen TV Shows","2010","7","10"
"Teen TV Shows","2010","8","24"
"Teen TV Shows","2010","9","14"
"Teen TV Shows","2010","10","15"
"Teen TV Shows","2010","11","13"
"Teen TV Shows","2010","12","15"
"Teen TV Shows","2011","1","12"
"Teen TV Shows","2011","2","13"
"Teen TV Shows","2011","3","12"
"Teen TV Shows","2011","4","16"
"Teen TV Shows","2011","5","22"
"Teen TV Shows","2011","6","19"
"Teen TV Shows","2011","7","19"
"Teen TV Shows","2011","8","19"
"Teen TV Shows","2011","9","13"
"Teen TV Shows","2011","10","7"
"Teen TV Shows","2011","11","10"
"Teen TV Shows","2011","12","12"
"Teen TV Shows","2012","1","16"
"Teen TV Shows","2012","2","11"
"Teen TV Shows","2012","3","18"
"Teen TV Shows","2012","4","13"
"Teen TV Shows","2012","5","18"
"Teen TV Shows","2012","6","10"
"Teen TV Shows","2012","7","12"
"Teen TV Shows","2012","8","14"
"Teen TV Shows","2012","9","14"
"Teen TV Shows","2012","10","18"
"Teen TV Shows","2012","11","16"
"Teen TV Shows","2012","12","17"
"Teen TV Shows","2013","1","25"
"Teen TV Shows","2013","2","10"
"Teen TV Shows","2013","3","14"
"Teen TV Shows","2013","4","15"
"Teen TV Shows","2013","5","17"
"Teen TV Shows","2013","6","21"
"Teen TV Shows","2013","7","11"
"Teen TV Shows","2013","8","17"
"Teen TV Shows","2013","9","16"
"Teen TV Shows","2013","10","26"
"Teen TV Shows","2013","11","21"
"Teen TV Shows","2013","12","12"
"Teen TV Shows","2014","1","25"
